"","time","provname","city","citypop","deathpop","curepop"
"181","2020-02-18 02:31:00","广西","北海",43,1,9
"182","2020-02-18 02:31:00","广西","防城港",18,0,1
"183","2020-02-18 02:31:00","广西","钦州",8,0,1
"184","2020-02-18 02:31:00","广西","贵港",8,0,2
"185","2020-02-18 02:31:00","广西","玉林",10,0,1
"186","2020-02-18 02:31:00","广西","百色",3,0,0
"187","2020-02-18 02:31:00","广西","河池",22,1,0
"188","2020-02-18 02:31:00","广西","贺州",4,0,0
"189","2020-02-18 02:31:00","广西","来宾",11,0,0
"190","2020-02-18 02:31:00","海南","海口",34,0,16
"191","2020-02-18 02:31:00","海南","三亚",54,1,15
"192","2020-02-18 02:31:00","海南","儋州",15,0,8
"193","2020-02-18 02:31:00","海南","万宁",13,0,4
"194","2020-02-18 02:31:00","海南","琼海",6,1,3
"195","2020-02-18 02:31:00","海南","东方",3,0,2
"196","2020-02-18 02:31:00","海南","临高",6,0,4
"197","2020-02-18 02:31:00","海南","定安",3,1,2
"198","2020-02-18 02:31:00","海南","昌江",7,0,1
"199","2020-02-18 02:31:00","海南","澄迈",9,1,1
"200","2020-02-18 02:31:00","海南","陵水",4,0,0
"201","2020-02-18 02:31:00","海南","琼中",1,0,1
"202","2020-02-18 02:31:00","海南","乐东",2,0,0
"203","2020-02-18 02:31:00","海南","文昌",3,0,1
"204","2020-02-18 02:31:00","海南","保亭",3,0,1
"205","2020-02-18 02:31:00","陕西","西安",117,0,37
"206","2020-02-18 02:31:00","陕西","安康",25,0,7
"207","2020-02-18 02:31:00","陕西","铜川",8,0,4
"208","2020-02-18 02:31:00","陕西","咸阳",17,0,6
"209","2020-02-18 02:31:00","陕西","汉中",25,0,2
"210","2020-02-18 02:31:00","陕西","渭南",15,0,3
"211","2020-02-18 02:31:00","陕西","宝鸡",13,0,9
"212","2020-02-18 02:31:00","陕西","延安",8,0,6
"213","2020-02-18 02:31:00","陕西","商洛",7,0,2
"214","2020-02-18 02:31:00","陕西","榆林",3,0,1
"215","2020-02-18 02:31:00","陕西","韩城",1,0,1
"216","2020-02-18 02:31:00","陕西","杨凌示范区",1,0,0
"217","2020-02-18 02:31:00","陕西","待确认",0,0,1
"218","2020-02-18 02:31:00","河北","石家庄",28,0,11
"219","2020-02-18 02:31:00","河北","廊坊",30,0,16
"220","2020-02-18 02:31:00","河北","沧州",47,2,18
"221","2020-02-18 02:31:00","河北","邯郸",31,0,10
"222","2020-02-18 02:31:00","河北","保定",32,0,27
"223","2020-02-18 02:31:00","河北","邢台",23,1,10
"224","2020-02-18 02:31:00","河北","衡水",8,0,4
"225","2020-02-18 02:31:00","河北","承德",7,0,4
"226","2020-02-18 02:31:00","河北","唐山",51,0,10
"227","2020-02-18 02:31:00","河北","张家口",34,0,9
"228","2020-02-18 02:31:00","河北","秦皇岛",10,0,3
"229","2020-02-18 02:31:00","黑龙江","哈尔滨",188,3,32
"230","2020-02-18 02:31:00","黑龙江","齐齐哈尔",42,1,10
"231","2020-02-18 02:31:00","黑龙江","牡丹江",12,0,1
"232","2020-02-18 02:31:00","黑龙江","佳木斯",15,0,11
"233","2020-02-18 02:31:00","黑龙江","大庆",20,1,4
"234","2020-02-18 02:31:00","黑龙江","鸡西",46,0,2
"235","2020-02-18 02:31:00","黑龙江","双鸭山",50,2,4
"236","2020-02-18 02:31:00","黑龙江","七台河",16,0,4
"237","2020-02-18 02:31:00","黑龙江","鹤岗",5,0,2
"238","2020-02-18 02:31:00","黑龙江","绥化",46,4,14
"239","2020-02-18 02:31:00","黑龙江","大兴安岭",2,0,1
"240","2020-02-18 02:31:00","黑龙江","黑河",14,0,0
"241","2020-02-18 02:31:00","黑龙江","伊春",1,0,0
"242","2020-02-18 02:31:00","辽宁","沈阳",28,0,19
"243","2020-02-18 02:31:00","辽宁","大连",19,0,5
"244","2020-02-18 02:31:00","辽宁","鞍山",4,0,0
"245","2020-02-18 02:31:00","辽宁","本溪",3,0,1
"246","2020-02-18 02:31:00","辽宁","丹东",7,0,4
"247","2020-02-18 02:31:00","辽宁","锦州",12,0,7
"248","2020-02-18 02:31:00","辽宁","营口",1,0,1
"249","2020-02-18 02:31:00","辽宁","阜新",8,0,0
"250","2020-02-18 02:31:00","辽宁","辽阳",3,0,2
"251","2020-02-18 02:31:00","辽宁","铁岭",7,0,1
"252","2020-02-18 02:31:00","辽宁","朝阳",6,0,3
"253","2020-02-18 02:31:00","辽宁","盘锦",11,0,0
"254","2020-02-18 02:31:00","辽宁","葫芦岛",12,1,0
"255","2020-02-18 02:31:00","云南","昆明",51,0,11
"256","2020-02-18 02:31:00","云南","昭通",25,0,2
"257","2020-02-18 02:31:00","云南","西双版纳",15,0,4
"258","2020-02-18 02:31:00","云南","玉溪",14,0,3
"259","2020-02-18 02:31:00","云南","曲靖",13,0,6
"260","2020-02-18 02:31:00","云南","大理州",13,0,6
